city_a,city_b,country_a,country_b,iana_a,iana_b,overlap_jan_minutes,overlap_jul_minutes
Accra,Kathmandu,Ghana,Nepal,Africa/Accra,Asia/Kathmandu,135,135
Accra,Katowice,Ghana,Poland,Africa/Accra,Europe/Warsaw,420,360
Accra,Kolkata,Ghana,India,Africa/Accra,Asia/Kolkata,150,150
Accra,Krakow,Ghana,Poland,Africa/Accra,Europe/Warsaw,420,360
Accra,Kuala Lumpur,Ghana,Malaysia,Africa/Accra,Asia/Kuala_Lumpur,0,0
Accra,Kunming,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Kuwait City,Ghana,Kuwait,Africa/Accra,Asia/Kuwait,300,300
Accra,Kyiv,Ghana,Ukraine,Africa/Accra,Europe/Kyiv,360,300
Accra,Kyoto,Ghana,Japan,Africa/Accra,Asia/Tokyo,0,0
Accra,Labuan,Ghana,Malaysia,Africa/Accra,Asia/Kuching,0,0
Accra,Lagos,Ghana,Nigeria,Africa/Accra,Africa/Lagos,420,420
Accra,Lahore,Ghana,Pakistan,Africa/Accra,Asia/Karachi,180,180
Accra,Lima,Ghana,Peru,Africa/Accra,America/Lima,180,180
Accra,Lisbon,Ghana,Portugal,Africa/Accra,Europe/Lisbon,480,420
Accra,Ljubljana,Ghana,Slovenia,Africa/Accra,Europe/Ljubljana,420,360
Accra,London,Ghana,UK,Africa/Accra,Europe/London,480,420
Accra,Los Angeles,Ghana,US,Africa/Accra,America/Los_Angeles,0,60
Accra,Luxembourg,Ghana,Luxembourg,Africa/Accra,Europe/Luxembourg,420,360
Accra,Lviv,Ghana,Ukraine,Africa/Accra,Europe/Kyiv,360,300
Accra,Lyon,Ghana,France,Africa/Accra,Europe/Paris,420,360
Accra,Macau,Ghana,China,Africa/Accra,Asia/Macau,0,0
Accra,Madrid,Ghana,Spain,Africa/Accra,Europe/Madrid,420,360
Accra,Managua,Ghana,Nicaragua,Africa/Accra,America/Managua,120,120
Accra,Manama,Ghana,Bahrain,Africa/Accra,Asia/Bahrain,300,300
Accra,Manchester,Ghana,UK,Africa/Accra,Europe/London,480,420
Accra,Manila,Ghana,Philippines,Africa/Accra,Asia/Manila,0,0
Accra,Marseille,Ghana,France,Africa/Accra,Europe/Paris,420,360
Accra,Mecca,Ghana,Saudi Arabia,Africa/Accra,Asia/Riyadh,300,300
Accra,Medellin,Ghana,Colombia,Africa/Accra,America/Bogota,180,180
Accra,Medina,Ghana,Saudi Arabia,Africa/Accra,Asia/Riyadh,300,300
Accra,Melbourne,Ghana,Australia,Africa/Accra,Australia/Melbourne,0,0
Accra,Mexico City,Ghana,Mexico,Africa/Accra,America/Mexico_City,120,120
Accra,Miami,Ghana,US,Africa/Accra,America/New_York,180,240
Accra,Milan,Ghana,Italy,Africa/Accra,Europe/Rome,420,360
Accra,Minneapolis,Ghana,US,Africa/Accra,America/Chicago,120,180
Accra,Monterrey,Ghana,Mexico,Africa/Accra,America/Monterrey,120,120
Accra,Montevideo,Ghana,Uruguay,Africa/Accra,America/Montevideo,300,300
Accra,Montreal,Ghana,Canada,Africa/Accra,America/Toronto,180,240
Accra,Mumbai,Ghana,India,Africa/Accra,Asia/Kolkata,150,150
Accra,Munich,Ghana,Germany,Africa/Accra,Europe/Berlin,420,360
Accra,Muscat,Ghana,Oman,Africa/Accra,Asia/Muscat,240,240
Accra,Nairobi,Ghana,Kenya,Africa/Accra,Africa/Nairobi,300,300
Accra,Nanchang,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Nanjing,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Nashville,Ghana,US,Africa/Accra,America/Chicago,120,180
Accra,New Delhi,Ghana,India,Africa/Accra,Asia/Kolkata,150,150
Accra,New York,Ghana,US,Africa/Accra,America/New_York,180,240
Accra,Nicosia,Ghana,Cyprus,Africa/Accra,Asia/Nicosia,360,300
Accra,Ningbo,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Orlando,Ghana,US,Africa/Accra,America/New_York,180,240
Accra,Osaka,Ghana,Japan,Africa/Accra,Asia/Tokyo,0,0
Accra,Oslo,Ghana,Norway,Africa/Accra,Europe/Oslo,420,360
Accra,Panama City,Ghana,Panama,Africa/Accra,America/Panama,180,180
Accra,Paris,Ghana,France,Africa/Accra,Europe/Paris,420,360
Accra,Penang,Ghana,Malaysia,Africa/Accra,Asia/Kuala_Lumpur,0,0
Accra,Perth,Ghana,Australia,Africa/Accra,Australia/Perth,0,0
Accra,Philadelphia,Ghana,US,Africa/Accra,America/New_York,180,240
Accra,Phnom Penh,Ghana,Cambodia,Africa/Accra,Asia/Phnom_Penh,60,60
Accra,Phoenix,Ghana,US,Africa/Accra,America/Phoenix,60,60
Accra,Pittsburgh,Ghana,US,Africa/Accra,America/New_York,180,240
Accra,Ponta Delgada,Ghana,Portugal (Azores),Africa/Accra,Atlantic/Azores,420,480
Accra,Port Louis,Ghana,Mauritius,Africa/Accra,Indian/Mauritius,240,240
Accra,Porto,Ghana,Portugal,Africa/Accra,Europe/Lisbon,480,420
Accra,Poznan,Ghana,Poland,Africa/Accra,Europe/Warsaw,420,360
Accra,Prague,Ghana,Czechia,Africa/Accra,Europe/Prague,420,360
Accra,Praia,Ghana,Cape Verde,Africa/Accra,Atlantic/Cape_Verde,420,420
Accra,Pune,Ghana,India,Africa/Accra,Asia/Kolkata,150,150
Accra,Qingdao,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Quito,Ghana,Ecuador,Africa/Accra,America/Guayaquil,180,180
Accra,Riga,Ghana,Latvia,Africa/Accra,Europe/Riga,360,300
Accra,Rio de Janeiro,Ghana,Brazil,Africa/Accra,America/Sao_Paulo,300,300
Accra,Riyadh,Ghana,Saudi Arabia,Africa/Accra,Asia/Riyadh,300,300
Accra,Rome,Ghana,Italy,Africa/Accra,Europe/Rome,420,360
Accra,Rotterdam,Ghana,Netherlands,Africa/Accra,Europe/Amsterdam,420,360
Accra,San Diego,Ghana,US,Africa/Accra,America/Los_Angeles,0,60
Accra,San Francisco,Ghana,US,Africa/Accra,America/Los_Angeles,0,60
Accra,San Jose (CA),Ghana,US,Africa/Accra,America/Los_Angeles,0,60
Accra,San José (Costa Rica),Ghana,Costa Rica,Africa/Accra,America/Costa_Rica,120,120
Accra,San Salvador,Ghana,El Salvador,Africa/Accra,America/El_Salvador,120,120
Accra,Santiago,Ghana,Chile,Africa/Accra,America/Santiago,300,240
Accra,Santo Domingo,Ghana,Dominican Republic,Africa/Accra,America/Santo_Domingo,240,240
Accra,Sao Paulo,Ghana,Brazil,Africa/Accra,America/Sao_Paulo,300,300
Accra,Seattle,Ghana,US,Africa/Accra,America/Los_Angeles,0,60
Accra,Seoul,Ghana,South Korea,Africa/Accra,Asia/Seoul,0,0
Accra,Shanghai,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Shenyang,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Shenzhen,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Singapore,Ghana,Singapore,Africa/Accra,Asia/Singapore,0,0
Accra,Sofia,Ghana,Bulgaria,Africa/Accra,Europe/Sofia,360,300
Accra,St Louis,Ghana,US,Africa/Accra,America/Chicago,120,180
Accra,St. John's,Ghana,Canada,Africa/Accra,America/St_Johns,270,330
Accra,Stockholm,Ghana,Sweden,Africa/Accra,Europe/Stockholm,420,360
Accra,Stuttgart,Ghana,Germany,Africa/Accra,Europe/Berlin,420,360
Accra,Surabaya,Ghana,Indonesia,Africa/Accra,Asia/Jakarta,60,60
Accra,Suva,Ghana,Fiji,Africa/Accra,Pacific/Fiji,0,0
Accra,Suzhou,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Sydney,Ghana,Australia,Africa/Accra,Australia/Sydney,0,0
Accra,Taipei,Ghana,Taiwan,Africa/Accra,Asia/Taipei,0,0
Accra,Taiyuan,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Tampa,Ghana,US,Africa/Accra,America/New_York,180,240
Accra,Tbilisi,Ghana,Georgia,Africa/Accra,Asia/Tbilisi,240,240
Accra,Tegucigalpa,Ghana,Honduras,Africa/Accra,America/Tegucigalpa,120,120
Accra,Tehran,Ghana,Iran,Africa/Accra,Asia/Tehran,270,270
Accra,Tel Aviv,Ghana,Israel,Africa/Accra,Asia/Jerusalem,360,300
Accra,Tianjin,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Tirana,Ghana,Albania,Africa/Accra,Europe/Tirane,420,360
Accra,Tokyo,Ghana,Japan,Africa/Accra,Asia/Tokyo,0,0
Accra,Toronto,Ghana,Canada,Africa/Accra,America/Toronto,180,240
Accra,Tunis,Ghana,Tunisia,Africa/Accra,Africa/Tunis,420,420
Accra,Turin,Ghana,Italy,Africa/Accra,Europe/Rome,420,360
Accra,Valencia,Ghana,Spain,Africa/Accra,Europe/Madrid,420,360
Accra,Vancouver,Ghana,Canada,Africa/Accra,America/Vancouver,0,60
Accra,Vienna,Ghana,Austria,Africa/Accra,Europe/Vienna,420,360
Accra,Warsaw,Ghana,Poland,Africa/Accra,Europe/Warsaw,420,360
Accra,Washington DC,Ghana,US,Africa/Accra,America/New_York,180,240
Accra,Wellington,Ghana,New Zealand,Africa/Accra,Pacific/Auckland,0,0
Accra,Wroclaw,Ghana,Poland,Africa/Accra,Europe/Warsaw,420,360
Accra,Wuhan,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Xiamen,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Xian,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Yangon,Ghana,Myanmar,Africa/Accra,Asia/Yangon,90,90
Accra,Yuzhno-Sakhalinsk,Ghana,Russia,Africa/Accra,Asia/Sakhalin,0,0
Accra,Zagreb,Ghana,Croatia,Africa/Accra,Europe/Zagreb,420,360
Accra,Zhengzhou,Ghana,China,Africa/Accra,Asia/Shanghai,0,0
Accra,Zurich,Ghana,Switzerland,Africa/Accra,Europe/Zurich,420,360
Adelaide,Ahmedabad,Australia,India,Australia/Adelaide,Asia/Kolkata,180,240
Adelaide,Almaty,Australia,Kazakhstan,Australia/Adelaide,Asia/Almaty,150,210
Adelaide,Amman,Australia,Jordan,Australia/Adelaide,Asia/Amman,30,90
Adelaide,Amsterdam,Australia,Netherlands,Australia/Adelaide,Europe/Amsterdam,0,30
Adelaide,Anchorage,Australia,US,Australia/Adelaide,America/Anchorage,210,90
Adelaide,Antalya,Australia,Turkey,Australia/Adelaide,Europe/Istanbul,30,90
Adelaide,Antwerp,Australia,Belgium,Australia/Adelaide,Europe/Brussels,0,30
Adelaide,Apia,Australia,Samoa,Australia/Adelaide,Pacific/Apia,330,270
Adelaide,Athens,Australia,Greece,Australia/Adelaide,Europe/Athens,0,90
Adelaide,Atlanta,Australia,US,Australia/Adelaide,America/New_York,0,0
Adelaide,Auckland,Australia,New Zealand,Australia/Adelaide,Pacific/Auckland,330,330
Adelaide,Austin,Australia,US,Australia/Adelaide,America/Chicago,30,0
Adelaide,Baku,Australia,Azerbaijan,Australia/Adelaide,Asia/Baku,90,150
Adelaide,Baltimore,Australia,US,Australia/Adelaide,America/New_York,0,0
Adelaide,Bangalore,Australia,India,Australia/Adelaide,Asia/Kolkata,180,240
Adelaide,Bangkok,Australia,Thailand,Australia/Adelaide,Asia/Bangkok,270,330
Adelaide,Barcelona,Australia,Spain,Australia/Adelaide,Europe/Madrid,0,30
Adelaide,Beijing,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Beirut,Australia,Lebanon,Australia/Adelaide,Asia/Beirut,0,90
Adelaide,Belgrade,Australia,Serbia,Australia/Adelaide,Europe/Belgrade,0,30
Adelaide,Berlin,Australia,Germany,Australia/Adelaide,Europe/Berlin,0,30
Adelaide,Bilbao,Australia,Spain,Australia/Adelaide,Europe/Madrid,0,30
Adelaide,Birmingham (UK),Australia,UK,Australia/Adelaide,Europe/London,0,0
Adelaide,Bogota,Australia,Colombia,Australia/Adelaide,America/Bogota,0,0
Adelaide,Bologna,Australia,Italy,Australia/Adelaide,Europe/Rome,0,30
Adelaide,Boston,Australia,US,Australia/Adelaide,America/New_York,0,0
Adelaide,Bratislava,Australia,Slovakia,Australia/Adelaide,Europe/Bratislava,0,30
Adelaide,Brisbane,Australia,Australia,Australia/Adelaide,Australia/Brisbane,450,450
Adelaide,Bristol,Australia,UK,Australia/Adelaide,Europe/London,0,0
Adelaide,Brussels,Australia,Belgium,Australia/Adelaide,Europe/Brussels,0,30
Adelaide,Bucharest,Australia,Romania,Australia/Adelaide,Europe/Bucharest,0,90
Adelaide,Budapest,Australia,Hungary,Australia/Adelaide,Europe/Budapest,0,30
Adelaide,Buenos Aires,Australia,Argentina,Australia/Adelaide,America/Argentina/Buenos_Aires,0,0
Adelaide,Cairo,Australia,Egypt,Australia/Adelaide,Africa/Cairo,0,90
Adelaide,Calgary,Australia,Canada,Australia/Adelaide,America/Edmonton,90,0
Adelaide,Cali,Australia,Colombia,Australia/Adelaide,America/Bogota,0,0
Adelaide,Cape Town,Australia,South Africa,Australia/Adelaide,Africa/Johannesburg,0,30
Adelaide,Caracas,Australia,Venezuela,Australia/Adelaide,America/Caracas,0,0
Adelaide,Casablanca,Australia,Morocco,Australia/Adelaide,Africa/Casablanca,0,0
Adelaide,Cebu,Australia,Philippines,Australia/Adelaide,Asia/Manila,330,390
Adelaide,Changchun,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Changsha,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Charlotte,Australia,US,Australia/Adelaide,America/New_York,0,0
Adelaide,Chengdu,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Chennai,Australia,India,Australia/Adelaide,Asia/Kolkata,180,240
Adelaide,Chicago,Australia,US,Australia/Adelaide,America/Chicago,30,0
Adelaide,Chongqing,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Cleveland,Australia,US,Australia/Adelaide,America/New_York,0,0
Adelaide,Cluj-Napoca,Australia,Romania,Australia/Adelaide,Europe/Bucharest,0,90
Adelaide,Colombo,Australia,Sri Lanka,Australia/Adelaide,Asia/Colombo,180,240
Adelaide,Copenhagen,Australia,Denmark,Australia/Adelaide,Europe/Copenhagen,0,30
Adelaide,Cordoba,Australia,Argentina,Australia/Adelaide,America/Argentina/Cordoba,0,0
Adelaide,Da Nang,Australia,Vietnam,Australia/Adelaide,Asia/Ho_Chi_Minh,270,330
Adelaide,Dalian,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Dallas,Australia,US,Australia/Adelaide,America/Chicago,30,0
Adelaide,Dar es Salaam,Australia,Tanzania,Australia/Adelaide,Africa/Dar_es_Salaam,30,90
Adelaide,Darwin,Australia,Australia,Australia/Adelaide,Australia/Darwin,420,480
Adelaide,Davao,Australia,Philippines,Australia/Adelaide,Asia/Manila,330,390
Adelaide,Denver,Australia,US,Australia/Adelaide,America/Denver,90,0
Adelaide,Detroit,Australia,US,Australia/Adelaide,America/Detroit,0,0
Adelaide,Dhaka,Australia,Bangladesh,Australia/Adelaide,Asia/Dhaka,210,270
Adelaide,Doha,Australia,Qatar,Australia/Adelaide,Asia/Qatar,30,90
Adelaide,Dubai,Australia,UAE,Australia/Adelaide,Asia/Dubai,90,150
Adelaide,Dublin,Australia,Ireland,Australia/Adelaide,Europe/Dublin,0,0
Adelaide,Dusseldorf,Australia,Germany,Australia/Adelaide,Europe/Berlin,0,30
Adelaide,Edinburgh,Australia,UK,Australia/Adelaide,Europe/London,0,0
Adelaide,Frankfurt,Australia,Germany,Australia/Adelaide,Europe/Berlin,0,30
Adelaide,Fuzhou,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Gdansk,Australia,Poland,Australia/Adelaide,Europe/Warsaw,0,30
Adelaide,Geneva,Australia,Switzerland,Australia/Adelaide,Europe/Zurich,0,30
Adelaide,Guadalajara,Australia,Mexico,Australia/Adelaide,America/Mexico_City,30,0
Adelaide,Guangzhou,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Guatemala City,Australia,Guatemala,Australia/Adelaide,America/Guatemala,30,0
Adelaide,Haikou,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Halifax,Australia,Canada,Australia/Adelaide,America/Halifax,0,0
Adelaide,Hamburg,Australia,Germany,Australia/Adelaide,Europe/Berlin,0,30
Adelaide,Hangzhou,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Hanoi,Australia,Vietnam,Australia/Adelaide,Asia/Ho_Chi_Minh,270,330
Adelaide,Harbin,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Hefei,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Helsinki,Australia,Finland,Australia/Adelaide,Europe/Helsinki,0,90
Adelaide,Ho Chi Minh City,Australia,Vietnam,Australia/Adelaide,Asia/Ho_Chi_Minh,270,330
Adelaide,Hong Kong,Australia,China,Australia/Adelaide,Asia/Hong_Kong,330,390
Adelaide,Honolulu,Australia,US,Australia/Adelaide,Pacific/Honolulu,270,210
Adelaide,Houston,Australia,US,Australia/Adelaide,America/Chicago,30,0
Adelaide,Hyderabad,Australia,India,Australia/Adelaide,Asia/Kolkata,180,240
Adelaide,Islamabad,Australia,Pakistan,Australia/Adelaide,Asia/Karachi,150,210
Adelaide,Istanbul,Australia,Turkey,Australia/Adelaide,Europe/Istanbul,30,90
Adelaide,Jakarta,Australia,Indonesia,Australia/Adelaide,Asia/Jakarta,270,330
Adelaide,Jeddah,Australia,Saudi Arabia,Australia/Adelaide,Asia/Riyadh,30,90
Adelaide,Jinan,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Johannesburg,Australia,South Africa,Australia/Adelaide,Africa/Johannesburg,0,30
Adelaide,Kabul,Australia,Afghanistan,Australia/Adelaide,Asia/Kabul,120,180
Adelaide,Kampala,Australia,Uganda,Australia/Adelaide,Africa/Kampala,30,90
Adelaide,Karachi,Australia,Pakistan,Australia/Adelaide,Asia/Karachi,150,210
Adelaide,Kathmandu,Australia,Nepal,Australia/Adelaide,Asia/Kathmandu,195,255
Adelaide,Katowice,Australia,Poland,Australia/Adelaide,Europe/Warsaw,0,30
Adelaide,Kolkata,Australia,India,Australia/Adelaide,Asia/Kolkata,180,240
Adelaide,Krakow,Australia,Poland,Australia/Adelaide,Europe/Warsaw,0,30
Adelaide,Kuala Lumpur,Australia,Malaysia,Australia/Adelaide,Asia/Kuala_Lumpur,330,390
Adelaide,Kunming,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Kuwait City,Australia,Kuwait,Australia/Adelaide,Asia/Kuwait,30,90
Adelaide,Kyiv,Australia,Ukraine,Australia/Adelaide,Europe/Kyiv,0,90
Adelaide,Kyoto,Australia,Japan,Australia/Adelaide,Asia/Tokyo,390,450
Adelaide,Labuan,Australia,Malaysia,Australia/Adelaide,Asia/Kuching,330,390
Adelaide,Lagos,Australia,Nigeria,Australia/Adelaide,Africa/Lagos,0,0
Adelaide,Lahore,Australia,Pakistan,Australia/Adelaide,Asia/Karachi,150,210
Adelaide,Lima,Australia,Peru,Australia/Adelaide,America/Lima,0,0
Adelaide,Lisbon,Australia,Portugal,Australia/Adelaide,Europe/Lisbon,0,0
Adelaide,Ljubljana,Australia,Slovenia,Australia/Adelaide,Europe/Ljubljana,0,30
Adelaide,London,Australia,UK,Australia/Adelaide,Europe/London,0,0
Adelaide,Los Angeles,Australia,US,Australia/Adelaide,America/Los_Angeles,150,30
Adelaide,Luxembourg,Australia,Luxembourg,Australia/Adelaide,Europe/Luxembourg,0,30
Adelaide,Lviv,Australia,Ukraine,Australia/Adelaide,Europe/Kyiv,0,90
Adelaide,Lyon,Australia,France,Australia/Adelaide,Europe/Paris,0,30
Adelaide,Macau,Australia,China,Australia/Adelaide,Asia/Macau,330,390
Adelaide,Madrid,Australia,Spain,Australia/Adelaide,Europe/Madrid,0,30
Adelaide,Managua,Australia,Nicaragua,Australia/Adelaide,America/Managua,30,0
Adelaide,Manama,Australia,Bahrain,Australia/Adelaide,Asia/Bahrain,30,90
Adelaide,Manchester,Australia,UK,Australia/Adelaide,Europe/London,0,0
Adelaide,Manila,Australia,Philippines,Australia/Adelaide,Asia/Manila,330,390
Adelaide,Marseille,Australia,France,Australia/Adelaide,Europe/Paris,0,30
Adelaide,Mecca,Australia,Saudi Arabia,Australia/Adelaide,Asia/Riyadh,30,90
Adelaide,Medellin,Australia,Colombia,Australia/Adelaide,America/Bogota,0,0
Adelaide,Medina,Australia,Saudi Arabia,Australia/Adelaide,Asia/Riyadh,30,90
Adelaide,Melbourne,Australia,Australia,Australia/Adelaide,Australia/Melbourne,450,450
Adelaide,Mexico City,Australia,Mexico,Australia/Adelaide,America/Mexico_City,30,0
Adelaide,Miami,Australia,US,Australia/Adelaide,America/New_York,0,0
Adelaide,Milan,Australia,Italy,Australia/Adelaide,Europe/Rome,0,30
Adelaide,Minneapolis,Australia,US,Australia/Adelaide,America/Chicago,30,0
Adelaide,Monterrey,Australia,Mexico,Australia/Adelaide,America/Monterrey,30,0
Adelaide,Montevideo,Australia,Uruguay,Australia/Adelaide,America/Montevideo,0,0
Adelaide,Montreal,Australia,Canada,Australia/Adelaide,America/Toronto,0,0
Adelaide,Mumbai,Australia,India,Australia/Adelaide,Asia/Kolkata,180,240
Adelaide,Munich,Australia,Germany,Australia/Adelaide,Europe/Berlin,0,30
Adelaide,Muscat,Australia,Oman,Australia/Adelaide,Asia/Muscat,90,150
Adelaide,Nairobi,Australia,Kenya,Australia/Adelaide,Africa/Nairobi,30,90
Adelaide,Nanchang,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Nanjing,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Nashville,Australia,US,Australia/Adelaide,America/Chicago,30,0
Adelaide,New Delhi,Australia,India,Australia/Adelaide,Asia/Kolkata,180,240
Adelaide,New York,Australia,US,Australia/Adelaide,America/New_York,0,0
Adelaide,Nicosia,Australia,Cyprus,Australia/Adelaide,Asia/Nicosia,0,90
Adelaide,Ningbo,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Orlando,Australia,US,Australia/Adelaide,America/New_York,0,0
Adelaide,Osaka,Australia,Japan,Australia/Adelaide,Asia/Tokyo,390,450
Adelaide,Oslo,Australia,Norway,Australia/Adelaide,Europe/Oslo,0,30
Adelaide,Panama City,Australia,Panama,Australia/Adelaide,America/Panama,0,0
Adelaide,Paris,Australia,France,Australia/Adelaide,Europe/Paris,0,30
Adelaide,Penang,Australia,Malaysia,Australia/Adelaide,Asia/Kuala_Lumpur,330,390
Adelaide,Perth,Australia,Australia,Australia/Adelaide,Australia/Perth,330,390
Adelaide,Philadelphia,Australia,US,Australia/Adelaide,America/New_York,0,0
Adelaide,Phnom Penh,Australia,Cambodia,Australia/Adelaide,Asia/Phnom_Penh,270,330
Adelaide,Phoenix,Australia,US,Australia/Adelaide,America/Phoenix,90,30
Adelaide,Pittsburgh,Australia,US,Australia/Adelaide,America/New_York,0,0
Adelaide,Ponta Delgada,Australia,Portugal (Azores),Australia/Adelaide,Atlantic/Azores,0,0
Adelaide,Port Louis,Australia,Mauritius,Australia/Adelaide,Indian/Mauritius,90,150
Adelaide,Porto,Australia,Portugal,Australia/Adelaide,Europe/Lisbon,0,0
Adelaide,Poznan,Australia,Poland,Australia/Adelaide,Europe/Warsaw,0,30
Adelaide,Prague,Australia,Czechia,Australia/Adelaide,Europe/Prague,0,30
Adelaide,Praia,Australia,Cape Verde,Australia/Adelaide,Atlantic/Cape_Verde,0,0
Adelaide,Pune,Australia,India,Australia/Adelaide,Asia/Kolkata,180,240
Adelaide,Qingdao,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Quito,Australia,Ecuador,Australia/Adelaide,America/Guayaquil,0,0
Adelaide,Riga,Australia,Latvia,Australia/Adelaide,Europe/Riga,0,90
Adelaide,Rio de Janeiro,Australia,Brazil,Australia/Adelaide,America/Sao_Paulo,0,0
Adelaide,Riyadh,Australia,Saudi Arabia,Australia/Adelaide,Asia/Riyadh,30,90
Adelaide,Rome,Australia,Italy,Australia/Adelaide,Europe/Rome,0,30
Adelaide,Rotterdam,Australia,Netherlands,Australia/Adelaide,Europe/Amsterdam,0,30
Adelaide,San Diego,Australia,US,Australia/Adelaide,America/Los_Angeles,150,30
Adelaide,San Francisco,Australia,US,Australia/Adelaide,America/Los_Angeles,150,30
Adelaide,San Jose (CA),Australia,US,Australia/Adelaide,America/Los_Angeles,150,30
Adelaide,San José (Costa Rica),Australia,Costa Rica,Australia/Adelaide,America/Costa_Rica,30,0
Adelaide,San Salvador,Australia,El Salvador,Australia/Adelaide,America/El_Salvador,30,0
Adelaide,Santiago,Australia,Chile,Australia/Adelaide,America/Santiago,0,0
Adelaide,Santo Domingo,Australia,Dominican Republic,Australia/Adelaide,America/Santo_Domingo,0,0
Adelaide,Sao Paulo,Australia,Brazil,Australia/Adelaide,America/Sao_Paulo,0,0
Adelaide,Seattle,Australia,US,Australia/Adelaide,America/Los_Angeles,150,30
Adelaide,Seoul,Australia,South Korea,Australia/Adelaide,Asia/Seoul,390,450
Adelaide,Shanghai,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Shenyang,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Shenzhen,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Singapore,Australia,Singapore,Australia/Adelaide,Asia/Singapore,330,390
Adelaide,Sofia,Australia,Bulgaria,Australia/Adelaide,Europe/Sofia,0,90
Adelaide,St Louis,Australia,US,Australia/Adelaide,America/Chicago,30,0
Adelaide,St. John's,Australia,Canada,Australia/Adelaide,America/St_Johns,0,0
Adelaide,Stockholm,Australia,Sweden,Australia/Adelaide,Europe/Stockholm,0,30
Adelaide,Stuttgart,Australia,Germany,Australia/Adelaide,Europe/Berlin,0,30
Adelaide,Surabaya,Australia,Indonesia,Australia/Adelaide,Asia/Jakarta,270,330
Adelaide,Suva,Australia,Fiji,Australia/Adelaide,Pacific/Fiji,390,330
Adelaide,Suzhou,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Sydney,Australia,Australia,Australia/Adelaide,Australia/Sydney,450,450
Adelaide,Taipei,Australia,Taiwan,Australia/Adelaide,Asia/Taipei,330,390
Adelaide,Taiyuan,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Tampa,Australia,US,Australia/Adelaide,America/New_York,0,0
Adelaide,Tbilisi,Australia,Georgia,Australia/Adelaide,Asia/Tbilisi,90,150
Adelaide,Tegucigalpa,Australia,Honduras,Australia/Adelaide,America/Tegucigalpa,30,0
Adelaide,Tehran,Australia,Iran,Australia/Adelaide,Asia/Tehran,60,120
Adelaide,Tel Aviv,Australia,Israel,Australia/Adelaide,Asia/Jerusalem,0,90
Adelaide,Tianjin,Australia,China,Australia/Adelaide,Asia/Shanghai,330,390
Adelaide,Tirana,Australia,Albania,Australia/Adelaide,Europe/Tirane,0,30
Adelaide,Tokyo,Australia,Japan,Australia/Adelaide,Asia/Tokyo,390,450
Adelaide,Toronto,Australia,Canada,Australia/Adelaide,America/Toronto,0,0
Adelaide,Tunis,Australia,Tunisia,Australia/Adelaide,Africa/Tunis,0,0
Adelaide,Turin,Australia,Italy,Australia/Adelaide,Europe/Rome,0,30
Adelaide,Valencia,Australia,Spain,Australia/Adelaide,Europe/Madrid,0,30
Adelaide,Vancouver,Australia,Canada,Australia/Adelaide,America/Vancouver,150,30
